sample_no,doc_id,line_png,gt_file,token_index,osmanlica,gt_line
321,2d16a812-a123-4f29-9d3d-34d3c0be1498,2d16a812-a123-4f29-9d3d-34d3c0be1498-004.png,2d16a812-a123-4f29-9d3d-34d3c0be1498-004.gt.txt,17,مرقوم,اولدیغی حسبیله تجربه اولوندكدن صوكره الت مذكورهیی یاپوب صاتمق اوزره اوستوریه و پروسیه و ایسوچ دولتلرنده مرقوم امریقهلیه امتیاز براتی ویریلمش و صنعتنی ممالك
322,423004fa-5205-47a8-9713-37953b6b22b8,423004fa-5205-47a8-9713-37953b6b22b8-007.png,423004fa-5205-47a8-9713-37953b6b22b8-007.gt.txt,20,اوراق,مالالرینه نظرا مذكور تلغرافك اوچ قسم اولارق ایجاد اولوندیغی اكلاشیلدیغندن بونك لدالحاجه دولت عالیهجه دخی قوللانیلمق اوزره اعمالی ضمننده اوراق مورودهنك مكتب حربیه شاهانه مجلس معاریفنجه بالتدقیق انواع ثلاثه
323,1c4a2080-987c-4e68-b9e3-3a94ee454ff9,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-010.png,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-010.gt.txt,9,عمزاده,اساس اتحاد ایچون وسیله تحریسندن خالی اولمدیغم حالده عمزاده قاانیلری سعادت نصاب فخامت انتساب ایفای فریضه حج ایچون بو طرفلره كلوب
324,88dc077b-d603-4af0-b3c1-0a6203f74ab2,88dc077b-d603-4af0-b3c1-0a6203f74ab2-004.png,88dc077b-d603-4af0-b3c1-0a6203f74ab2-004.gt.txt,7,همم,لازمهدن اولمغله اولوجهله اجرای اقتضالری خصوصنه همم بهیهلری دركار بیورلمق بابنده اراده افندمكدر ١٦ ل سنه ٢٦٤
325,423004fa-5205-47a8-9713-37953b6b22b8,423004fa-5205-47a8-9713-37953b6b22b8-012.png,423004fa-5205-47a8-9713-37953b6b22b8-012.gt.txt,21,موقوف,قسمنده داخل اولمسیله بعدما طلبهیه تدریس اولوناجغی بدیهی اولوب مع مافه بو مثللو تطبیقات فنیهده حصول ممارسه و اقتدار استخدامه موقوف اولدیغندن پاریسده مكتب صنایع شاكردانندن اولوب ماكینه تحصیلنه
326,675e3a55-9125-4502-8f60-b8a5ab6af227,675e3a55-9125-4502-8f60-b8a5ab6af227-006.png,675e3a55-9125-4502-8f60-b8a5ab6af227-006.gt.txt,1,جبرا,جبرا المق ویا صاتدرمق ایچون بالذات ویاخود بالواسطه اجبار ایلمك مثللو شیلر وجها من الوجوه جایز اولمیه و اكر بو مثللو ماده ممنوعه و مكروههیه جسارت
327,1c4a2080-987c-4e68-b9e3-3a94ee454ff9,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-010.png,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-010.gt.txt,7,اولمدیغم,اساس اتحاد ایچون وسیله تحریسندن خالی اولمدیغم حالده عمزاده قاانیلری سعادت نصاب فخامت انتساب ایفای فریضه حج ایچون بو طرفلره كلوب
328,fa1bd90d-5fca-4e1f-a032-754c82a44fae,fa1bd90d-5fca-4e1f-a032-754c82a44fae-000.png,fa1bd90d-5fca-4e1f-a032-754c82a44fae-000.gt.txt,9,گیجهده,بر وقت، بارلهده، چام طاغالده، یوكسك بر موقعده، گیجهده ثمانڭ یوزینه باقدم۔ گلهجك فقرهلر
329,423004fa-5205-47a8-9713-37953b6b22b8,423004fa-5205-47a8-9713-37953b6b22b8-008.png,423004fa-5205-47a8-9713-37953b6b22b8-008.gt.txt,21,جریان,مذكورهدن برینه قرار ویریلهرك نتیجه قرارك بیلدیریلمسی حقنده مكاتب عسكریه نظارت بهیهسیله جریان ایدن مخابره اوزرینه یازیلان جوابده بو بابده جریان ایدن مذاكراتی متضمن مجلس مذكوردن تنظیم اولونان مذكرهنك ارسال قیلیندیغی
330,675e3a55-9125-4502-8f60-b8a5ab6af227,675e3a55-9125-4502-8f60-b8a5ab6af227-007.png,675e3a55-9125-4502-8f60-b8a5ab6af227-007.gt.txt,5,برینك,ایدن اولور ایسه فرضا برینك مال و املاكنه تسلطی وقوعنده منع و دفع اولنوب شاید بر تقریب ایله ضبط ایتمش بولنور ایسه مضبوط اولان مال و املاك
331,54ec03e8-858e-4976-9e36-f4a1945e5130,54ec03e8-858e-4976-9e36-f4a1945e5130-008.png,54ec03e8-858e-4976-9e36-f4a1945e5130-008.gt.txt,6,غصب,و هر نه كه نهبی غصب ایلمشلر ایسه مرقومان مزبور علی بك ایله بینلرنده اقتسام ایلهدكلرندن باشقه اق
332,1c4a2080-987c-4e68-b9e3-3a94ee454ff9,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-007.png,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-007.gt.txt,10,صكره,و لطایف تعظیمات اختصاص شعاری اتحاف و اهدا اولندقدن صكره مدعای خلت و مصافات بو وجهله بیان و اثبات اولنور كه جهت
333,675e3a55-9125-4502-8f60-b8a5ab6af227,675e3a55-9125-4502-8f60-b8a5ab6af227-016.png,675e3a55-9125-4502-8f60-b8a5ab6af227-016.gt.txt,18,جزاسنه,و مقبوضات و مدفوعاتدن بر كونه ارتقاب تبین ایلدیكی حالده ارتقاب ایدن ادمدن استرداد اولنوب تادیبی سرقت جزاسنه توفیقا اجرا قلنه و اصیل
334,1c4a2080-987c-4e68-b9e3-3a94ee454ff9,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-004.png,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-004.gt.txt,1,خاقان,خاقان جمجاه قاان با انتباه ناصرالدین شاه لا ذالت ابواب موالاته مفتوحة بالاخلاص و سرادقات مصافاته مرفوعة بالاختصاص
335,675e3a55-9125-4502-8f60-b8a5ab6af227,675e3a55-9125-4502-8f60-b8a5ab6af227-000.png,675e3a55-9125-4502-8f60-b8a5ab6af227-000.gt.txt,11,جسارت,یدنجی ماده الت جارحهدن معدود اولمیان شیلر ایله بربرلرینی ضربه جسارت ایدنلرك قباحتلری درجهسنه كوره اون بش كوندن اوج ماهه قدر حپس ایله
336,54ec03e8-858e-4976-9e36-f4a1945e5130,54ec03e8-858e-4976-9e36-f4a1945e5130-007.png,54ec03e8-858e-4976-9e36-f4a1945e5130-007.gt.txt,4,بیل-جمله,احراق بیك-نار ایلهیوب بیل-جمله اموال و اشیالر غارت و اهالی قریهدن ایكی نفر كیمهسنهیی بلا-جرم قتلن اعدام
337,1c4a2080-987c-4e68-b9e3-3a94ee454ff9,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-018.png,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-018.gt.txt,12,معاونته,رو نما اولان اختلافات اوزرینه برو طرف اكرادندن بعضیلری بحسب الجنسیه معاونته سكرتمكده اولدقلری لدی الاستحبار
338,54ec03e8-858e-4976-9e36-f4a1945e5130,54ec03e8-858e-4976-9e36-f4a1945e5130-011.png,54ec03e8-858e-4976-9e36-f4a1945e5130-011.gt.txt,2,وافر,اجیلدن وافر ایام اول حوالیدن مرور و عبور منقطع  اولدیغی
339,fa1bd90d-5fca-4e1f-a032-754c82a44fae,fa1bd90d-5fca-4e1f-a032-754c82a44fae-001.png,fa1bd90d-5fca-4e1f-a032-754c82a44fae-001.gt.txt,1,بردن,بردن خطور ایتدی۔ ییلدیزلرڭ لسان حال ایله قونوشمهلرینی خیالا ایشیتدم گبی بو یازیلدی۔ نظم و
340,2d16a812-a123-4f29-9d3d-34d3c0be1498,2d16a812-a123-4f29-9d3d-34d3c0be1498-008.png,2d16a812-a123-4f29-9d3d-34d3c0be1498-008.gt.txt,16,بیورولماق,مذكورنك رسمیله استعمالنه دعیر تعریفاتنی خاوی فرانسزجه بر لایحه ویرمش اولمغن منظور علی نظارت پناهیلری بیورولماق اوزره لفا تقدیم قیلینمش و بونك عسكریجه
341,1c4a2080-987c-4e68-b9e3-3a94ee454ff9,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-006.png,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-006.gt.txt,11,براعة,محبة منی) مطلعندن رونما و اهله ادله موالات و مواخاته براعة الاستهلال حقیقت انتما اولان شرایف تكریمات اخلاصكاری
342,423004fa-5205-47a8-9713-37953b6b22b8,423004fa-5205-47a8-9713-37953b6b22b8-015.png,423004fa-5205-47a8-9713-37953b6b22b8-015.gt.txt,20,قیلیندیغی,مضبطه مذكوره مندراجتی پك یولونده و بجا كورونمش ایسه ده اول امرده اول صورتله كرك پاریسده بولونان طلبهدن تعین قیلیندیغی و كرك بوراجه مكتبدن مخرج مقتدر ضابطاندن برقاچ نفری مخصوصان كوندریلدیكی
343,54ec03e8-858e-4976-9e36-f4a1945e5130,54ec03e8-858e-4976-9e36-f4a1945e5130-008.png,54ec03e8-858e-4976-9e36-f4a1945e5130-008.gt.txt,14,بینلرنده,و هر نه كه نهبی غصب ایلمشلر ایسه مرقومان مزبور علی بك ایله بینلرنده اقتسام ایلهدكلرندن باشقه اق
344,ea15505d-d2a8-493f-99ea-6ea0e2615a09,ea15505d-d2a8-493f-99ea-6ea0e2615a09-002.png,ea15505d-d2a8-493f-99ea-6ea0e2615a09-002.gt.txt,13,مسافه,اسطرلاب علمنده اولان صفیحه نام كتابك شرحنه موفق اولدیغی و بغداد كبی مسافه باعدهدن بو طرفه كلدیكی جهتله پدری
345,1c4a2080-987c-4e68-b9e3-3a94ee454ff9,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-012.png,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-012.gt.txt,5,اخلاص,موضوع بحث اولان مدعای اخلاص و اختصاصه بر دلیل جدید كوسترلمشدر و بو كره اولجانب حقایق جالبه عودتنده بك دخی
346,1c4a2080-987c-4e68-b9e3-3a94ee454ff9,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-007.png,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-007.gt.txt,19,اثبات,و لطایف تعظیمات اختصاص شعاری اتحاف و اهدا اولندقدن صكره مدعای خلت و مصافات بو وجهله بیان و اثبات اولنور كه جهت
347,54ec03e8-858e-4976-9e36-f4a1945e5130,54ec03e8-858e-4976-9e36-f4a1945e5130-006.png,54ec03e8-858e-4976-9e36-f4a1945e5130-006.gt.txt,12,باب,داعیهسیله تظلم و استرحام ایلهدكلرنده مالوف اولدقلری شكوتلرك مزداد ایله یوز باب خانهلی بر قریه
348,9b55f175-618f-4cf6-8ccf-8936d1cbff34,9b55f175-618f-4cf6-8ccf-8936d1cbff34-001.png,9b55f175-618f-4cf6-8ccf-8936d1cbff34-001.gt.txt,5,حسنهسنی,قات اندر قات مكافات حسنهسنی كورر
349,2d16a812-a123-4f29-9d3d-34d3c0be1498,2d16a812-a123-4f29-9d3d-34d3c0be1498-003.png,2d16a812-a123-4f29-9d3d-34d3c0be1498-003.gt.txt,10,اوروپهیه,بو یاقینلرده امریقهلونك بری بر دیكمك التی ایجاد ایدوب اوروپهیه كتیرمش و بو التله چوقا و مشین و امثالی شیلر دیكیلهبیلهجكندن فایدهلی مخترعات جدیدهدن بولونمش
350,fa1bd90d-5fca-4e1f-a032-754c82a44fae,fa1bd90d-5fca-4e1f-a032-754c82a44fae-000.png,fa1bd90d-5fca-4e1f-a032-754c82a44fae-000.gt.txt,11,یوزینه,بر وقت، بارلهده، چام طاغالده، یوكسك بر موقعده، گیجهده ثمانڭ یوزینه باقدم۔ گلهجك فقرهلر
351,675e3a55-9125-4502-8f60-b8a5ab6af227,675e3a55-9125-4502-8f60-b8a5ab6af227-018.png,675e3a55-9125-4502-8f60-b8a5ab6af227-018.gt.txt,20,ایدر,اولنان امتعه  و اشیا و الات و ادواتدن برینی عدم دقت و اهتمامدن ناشی تلف و ضایع ایتدیكی تحقق ایدر ایسه  اول اشیانك بهاسی جزا كندوسنه  تضمین
352,88dc077b-d603-4af0-b3c1-0a6203f74ab2,88dc077b-d603-4af0-b3c1-0a6203f74ab2-004.png,88dc077b-d603-4af0-b3c1-0a6203f74ab2-004.gt.txt,8,بهیهلری,لازمهدن اولمغله اولوجهله اجرای اقتضالری خصوصنه همم بهیهلری دركار بیورلمق بابنده اراده افندمكدر ١٦ ل سنه ٢٦٤
353,fa1bd90d-5fca-4e1f-a032-754c82a44fae,fa1bd90d-5fca-4e1f-a032-754c82a44fae-006.png,fa1bd90d-5fca-4e1f-a032-754c82a44fae-006.gt.txt,12,سلطاننه,هپ برابر نطقه كلمش، حق لسانیله دیرلر: بر قادر ذوالجلالڭ حشمت سلطاننه،
354,675e3a55-9125-4502-8f60-b8a5ab6af227,675e3a55-9125-4502-8f60-b8a5ab6af227-016.png,675e3a55-9125-4502-8f60-b8a5ab6af227-016.gt.txt,17,سرقت,و مقبوضات و مدفوعاتدن بر كونه ارتقاب تبین ایلدیكی حالده ارتقاب ایدن ادمدن استرداد اولنوب تادیبی سرقت جزاسنه توفیقا اجرا قلنه و اصیل
355,1c4a2080-987c-4e68-b9e3-3a94ee454ff9,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-002.png,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-002.gt.txt,2,نهار,معدل نهار نصفت مكمل بهار شفقت ماه منیر سپهر بختیاری شاه سریر سروری و كامكاری متوسد جایكاه كیانی مستند چار بالش جهانبانی
356,423004fa-5205-47a8-9713-37953b6b22b8,423004fa-5205-47a8-9713-37953b6b22b8-021.png,423004fa-5205-47a8-9713-37953b6b22b8-021.gt.txt,6,تبلیغات,و اوستوریه امور خارجیه نظارتلرینه تبلیغات لازیمه بالاجرا الینان جوابلر صورتلرینك كوندریلدیكنی خاوی وارد اولان ایكی قطعه تحریراتك صورتلری لفا و اوراق متفرعه ایله
357,54ec03e8-858e-4976-9e36-f4a1945e5130,54ec03e8-858e-4976-9e36-f4a1945e5130-006.png,54ec03e8-858e-4976-9e36-f4a1945e5130-006.gt.txt,8,شكوتلرك,داعیهسیله تظلم و استرحام ایلهدكلرنده مالوف اولدقلری شكوتلرك مزداد ایله یوز باب خانهلی بر قریه
358,ea15505d-d2a8-493f-99ea-6ea0e2615a09,ea15505d-d2a8-493f-99ea-6ea0e2615a09-010.png,ea15505d-d2a8-493f-99ea-6ea0e2615a09-010.gt.txt,4,كمال,مومیالیه فضل و كمال اصحابندن و شایان عاطفت داعیانندن
359,54ec03e8-858e-4976-9e36-f4a1945e5130,54ec03e8-858e-4976-9e36-f4a1945e5130-000.png,54ec03e8-858e-4976-9e36-f4a1945e5130-000.gt.txt,7,تقریریدر,طرسوس طرفندن كلن چوقادار حسن قوللرینك تقریریدر:
360,1c4a2080-987c-4e68-b9e3-3a94ee454ff9,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-004.png,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-004.gt.txt,18,بالاختصاص,خاقان جمجاه قاان با انتباه ناصرالدین شاه لا ذالت ابواب موالاته مفتوحة بالاخلاص و سرادقات مصافاته مرفوعة بالاختصاص
361,675e3a55-9125-4502-8f60-b8a5ab6af227,675e3a55-9125-4502-8f60-b8a5ab6af227-001.png,675e3a55-9125-4502-8f60-b8a5ab6af227-001.gt.txt,22,تعذیرلری,تعذیر اولنهجقلری مثللو كذالك صورت شرعیهسنه تطبیقا بو مقولهلرك ینه درجه جنحهسنه كوره اوچدن یتمش طقوز عدده قدر دكنك ضربیله دخی تعذیرلری
362,675e3a55-9125-4502-8f60-b8a5ab6af227,675e3a55-9125-4502-8f60-b8a5ab6af227-018.png,675e3a55-9125-4502-8f60-b8a5ab6af227-018.gt.txt,17,ضایع,اولنان امتعه  و اشیا و الات و ادواتدن برینی عدم دقت و اهتمامدن ناشی تلف و ضایع ایتدیكی تحقق ایدر ایسه  اول اشیانك بهاسی جزا كندوسنه  تضمین
363,2d16a812-a123-4f29-9d3d-34d3c0be1498,2d16a812-a123-4f29-9d3d-34d3c0be1498-005.png,2d16a812-a123-4f29-9d3d-34d3c0be1498-005.gt.txt,15,برابر,محروسهده اجرا ایتمك اوزره درعلیهیه عزیمت ایلهمك نیتنده اولدیغنی سفارتخانه سنیهیه كلوب افاده ایله برابر سلطنت سنیه طرفندن دخی ذكر اولونان التی اعمال و فروخت
364,2d16a812-a123-4f29-9d3d-34d3c0be1498,2d16a812-a123-4f29-9d3d-34d3c0be1498-003.png,2d16a812-a123-4f29-9d3d-34d3c0be1498-003.gt.txt,19,امثالی,بو یاقینلرده امریقهلونك بری بر دیكمك التی ایجاد ایدوب اوروپهیه كتیرمش و بو التله چوقا و مشین و امثالی شیلر دیكیلهبیلهجكندن فایدهلی مخترعات جدیدهدن بولونمش
365,675e3a55-9125-4502-8f60-b8a5ab6af227,675e3a55-9125-4502-8f60-b8a5ab6af227-000.png,675e3a55-9125-4502-8f60-b8a5ab6af227-000.gt.txt,12,ایدنلرك,یدنجی ماده الت جارحهدن معدود اولمیان شیلر ایله بربرلرینی ضربه جسارت ایدنلرك قباحتلری درجهسنه كوره اون بش كوندن اوج ماهه قدر حپس ایله
